Name,Class,Role,Tier,Score,Trend,Win %,Role %,Pick %,KDA,Ban %,Fighter,Mage,Assassin,Marksman,Tank,Support
Brand,Mage,SUPPORT,3,42.96,-5.87,0.4911,0.6907,0.0367,1.75,0.0559,0,1,0,0,0,0
Brand,Mage,MID,2,38.3,-3.87,0.4886,0.1519,0.0085,1.9,0.061,0,1,0,0,0,0
Brand,Mage,ADC,2,33.44,0,0.5262,0.1042,0.0044,2.12,0.061,0,1,0,0,0,0
Braum,Support,SUPPORT,3,39.61,-0.28,0.4872,0.9777,0.0205,2.64,0.0034,0,0,0,0,0,1
Caitlyn,Marksman,ADC,4,55.22,-1.47,0.4795,0.9674,0.1025,2.08,0.0741,0,0,0,1,0,0
Camille,Fighter,TOP,5,63.63,-2.23,0.5037,0.9442,0.051,1.87,0.038,1,0,0,0,0,0
Cassiopeia,Mage,MID,3,43.88,-2.53,0.5001,0.7164,0.0187,2.02,0.0146,0,1,0,0,0,0
Cassiopeia,Mage,TOP,2,35.47,5.02,0.5217,0.1506,0.0042,1.81,0.0146,0,1,0,0,0,0
Cassiopeia,Mage,ADC,1,28.08,-6.74,0.5002,0.1106,0.0031,2.21,0.0146,0,1,0,0,0,0
Cho'Gath,Tank,TOP,3,42.75,-4.52,0.4952,0.6575,0.023,1.98,0.0089,0,0,0,0,1,0
Cho'Gath,Tank,MID,3,40.89,-6.11,0.496,0.2115,0.0062,2.29,0.0089,0,0,0,0,1,0
Corki,Marksman,MID,3,38.99,0.9,0.4739,0.9107,0.018,2.04,0.0044,0,0,0,1,0,0
Darius,Fighter,TOP,6,91.46,0.45,0.4961,0.9233,0.0797,1.76,0.1972,1,0,0,0,0,0
Diana,Fighter,JUNGLE,6,86.74,1.9,0.5181,0.8293,0.0926,2.47,0.1219,1,0,0,0,0,0
Diana,Fighter,MID,3,46.03,-4.08,0.5096,0.1547,0.0172,2.06,0.1219,1,0,0,0,0,0
Dr. Mundo,Marksman,TOP,4,47.69,2.49,0.5153,0.8538,0.0219,2.07,0.0146,0,0,0,1,0,0
Draven,Fighter,ADC,3,43.19,-0.59,0.4903,0.9412,0.0577,2.02,0.1071,1,0,0,0,0,0
Ekko,Assassin,JUNGLE,4,57.97,0.47,0.5058,0.661,0.054,2.67,0.0393,0,0,1,0,0,0
Ekko,Assassin,MID,3,44.82,-0.34,0.4885,0.3122,0.026,2.14,0.0393,0,0,1,0,0,0
Elise,Mage,JUNGLE,1,31.94,-3.67,0.4928,0.9233,0.0166,2.49,0.0084,0,1,0,0,0,0
Evelynn,Assassin,JUNGLE,3,41.15,-3.79,0.4816,0.982,0.0339,2.75,0.0604,0,0,1,0,0,0
Ezreal,Marksman,ADC,6,87.44,12.37,0.4916,0.9536,0.1967,2.3,0.0477,0,0,0,1,0,0
Fiddlesticks,Mage,JUNGLE,4,47.94,6.63,0.5088,0.9056,0.0355,2.65,0.0252,0,1,0,0,0,0
Fiora,Fighter,TOP,6,77.53,0.16,0.5094,0.972,0.0626,1.71,0.145,1,0,0,0,0,0
Fizz,Assassin,MID,4,54.62,-0.61,0.5154,0.9456,0.0376,2.34,0.0539,0,0,1,0,0,0
Galio,Tank,MID,4,49.05,-0.47,0.5118,0.6394,0.0187,2.57,0.0042,0,0,0,0,1,0
Galio,Tank,SUPPORT,2,35.92,2.32,0.4969,0.3177,0.0096,2.22,0.0042,0,0,0,0,1,0
Gangplank,Fighter,TOP,6,87.57,3.31,0.4823,0.8538,0.0842,1.92,0.1228,1,0,0,0,0,0
Gangplank,Fighter,MID,3,39.18,-1.82,0.4748,0.1326,0.014,2.15,0.1228,1,0,0,0,0,0
Garen,Fighter,TOP,5,76.26,3.32,0.5201,0.8404,0.0632,1.93,0.0343,1,0,0,0,0,0
Gnar,Fighter,TOP,4,47.25,1.34,0.4884,0.9612,0.0341,1.83,0.0074,1,0,0,0,0,0
Gragas,Fighter,MID,3,44.16,1.1,0.5144,0.1192,0.0048,2.35,0.0036,1,0,0,0,0,0
Gragas,Fighter,TOP,2,34.32,-2.56,0.4647,0.5483,0.0219,1.95,0.0038,1,0,0,0,0,0
Gragas,Fighter,SUPPORT,2,33.27,3.62,0.4916,0.1325,0.0046,2.27,0.0038,1,0,0,0,0,0
Gragas,Fighter,JUNGLE,1,21.04,-6.71,0.4695,0.2002,0.0073,2.55,0.0038,1,0,0,0,0,0
Graves,Marksman,JUNGLE,6,85.17,7.98,0.497,0.7351,0.0992,2.5,0.1062,0,0,0,1,0,0
Graves,Marksman,TOP,3,44.89,-4.01,0.495,0.2011,0.0262,1.7,0.1062,0,0,0,1,0,0
Gwen,Fighter,TOP,3,42.7,-1.24,0.4872,0.7762,0.0293,1.67,0.0159,1,0,0,0,0,0
Gwen,Fighter,JUNGLE,1,28.19,-1.48,0.5025,0.1809,0.0069,2.34,0.0159,1,0,0,0,0,0
Hecarim,Fighter,JUNGLE,2,34.08,-6.28,0.4584,0.9664,0.0351,2.58,0.036,1,0,0,0,0,0
Heimerdinger,Mage,MID,3,39.06,-1.79,0.4951,0.3866,0.0085,1.86,0.0094,0,1,0,0,0,0
Heimerdinger,Mage,TOP,1,31.81,1.26,0.5061,0.3456,0.0068,1.6,0.0094,0,1,0,0,0,0
Heimerdinger,Mage,SUPPORT,1,31.46,-3.92,0.4976,0.1089,0.0021,1.79,0.0094,0,1,0,0,0,0
Heimerdinger,Mage,ADC,1,27.84,-3.72,0.5039,0.2023,0.0033,2.04,0.0089,0,1,0,0,0,0
Illaoi,Fighter,TOP,3,45.57,-1.88,0.5064,0.9319,0.0287,1.36,0.0468,1,0,0,0,0,0
Irelia,Fighter,TOP,6,80.61,0.53,0.4992,0.553,0.0647,1.58,0.23,1,0,0,0,0,0
Irelia,Fighter,MID,4,55.82,0.08,0.4977,0.4292,0.0508,1.75,0.23,1,0,0,0,0,0
Ivern,Support,JUNGLE,2,33.37,-2.79,0.4925,0.7842,0.0108,3.18,0.0039,0,0,0,0,0,1
Ivern,Support,SUPPORT,1,30.27,7.08,0.4757,0.1189,0.0016,2.55,0.0038,0,0,0,0,0,1
Janna,Support,SUPPORT,4,58.07,0.59,0.528,0.974,0.0426,3.11,0.0121,0,0,0,0,0,1
Jarvan IV,Tank,JUNGLE,4,50.87,-0.99,0.5064,0.9178,0.036,3.2,0.0053,0,0,0,0,1,0
Jax,Fighter,TOP,6,78.28,0.35,0.5101,0.8387,0.0682,1.59,0.1024,1,0,0,0,0,0
Jax,Fighter,JUNGLE,1,31.79,7.76,0.5112,0.1392,0.0114,2.1,0.0972,1,0,0,0,0,0
Jayce,Fighter,TOP,3,39.79,-1.97,0.4684,0.8022,0.0321,1.66,0.0074,1,0,0,0,0,0
Jayce,Fighter,MID,2,37.74,-1.06,0.4864,0.1727,0.0066,2.01,0.0074,1,0,0,0,0,0
Jhin,Marksman,ADC,6,88.7,13.66,0.5138,0.9658,0.1761,2.82,0.0422,0,0,0,1,0,0
Jinx,Marksman,ADC,5,64.02,-29.3,0.4876,0.9845,0.1297,2.1,0.04,0,0,0,1,0,0
Kai'Sa,Marksman,ADC,5,68.81,1.29,0.4977,0.8945,0.1342,2.33,0.0349,0,0,0,1,0,0
Kalista,Marksman,ADC,2,35.77,8.42,0.504,0.8877,0.0248,2.27,0.0051,0,0,0,1,0,0
Karma,Mage,SUPPORT,5,64.71,-2.11,0.4862,0.8448,0.0875,2.64,0.0492,0,1,0,0,0,0
Karthus,Mage,JUNGLE,4,48.88,1.81,0.5057,0.6821,0.0363,2.51,0.092,0,1,0,0,0,0
Karthus,Mage,ADC,3,40.64,7.01,0.5471,0.1689,0.0098,2.23,0.092,0,1,0,0,0,0
Kassadin,Assassin,MID,4,53.05,4.39,0.5042,0.9658,0.038,2.28,0.0979,0,0,1,0,0,0
Katarina,Assassin,MID,5,73.45,6.21,0.4929,0.9398,0.1045,2.19,0.1325,0,0,1,0,0,0
Kayle,Fighter,TOP,5,69.1,8.87,0.5263,0.7626,0.0528,1.78,0.0239,1,0,0,0,0,0
Kayle,Fighter,MID,4,50.01,0.57,0.5369,0.2062,0.014,2.16,0.0239,1,0,0,0,0,0
Kayn,Fighter,JUNGLE,6,87.7,3.06,0.5059,0.9682,0.1013,2.33,0.1242,1,0,0,0,0,0
Kennen,Mage,MID,3,44.87,0.2,0.5212,0.1657,0.0043,2.28,0.0069,0,1,0,0,0,0
Kennen,Mage,TOP,3,38.76,-2.46,0.4872,0.7935,0.0206,1.92,0.0069,0,1,0,0,0,0
Kha'Zix,Assassin,JUNGLE,6,81.82,9.58,0.5101,0.9849,0.0914,2.48,0.0905,0,0,1,0,0,0
Kindred,Marksman,JUNGLE,3,43.56,-5.66,0.491,0.928,0.042,2.14,0.0337,0,0,0,1,0,0
Kled,Fighter,MID,4,52.21,1.41,0.5565,0.1052,0.0017,2.59,0.0085,1,0,0,0,0,0
Kled,Fighter,TOP,3,43.2,4,0.5061,0.8665,0.0148,2.41,0.0081,1,0,0,0,0,0
Kog'Maw,Marksman,ADC,3,40.96,6.53,0.5353,0.8791,0.0217,2.19,0.005,0,0,0,1,0,0
LeBlanc,Assassin,MID,4,50.01,-0.15,0.4718,0.9264,0.0426,2.57,0.0783,0,0,1,0,0,0
Lee Sin,Fighter,JUNGLE,6,87.09,-1.69,0.4637,0.9199,0.1178,2.52,0.1095,1,0,0,0,0,0
Leona,Tank,SUPPORT,4,58.5,-0.22,0.4902,0.9808,0.0704,2.3,0.09,0,0,0,0,1,0
Lillia,Fighter,JUNGLE,4,56,-1.86,0.5161,0.8111,0.0463,2.7,0.02,1,0,0,0,0,0
Lillia,Fighter,TOP,2,33.96,-5.6,0.4978,0.1477,0.0087,1.98,0.02,1,0,0,0,0,0
Lissandra,Mage,MID,4,48.11,1.08,0.5047,0.9081,0.0247,2.31,0.0078,0,1,0,0,0,0
Lucian,Marksman,ADC,6,87.09,5.42,0.5151,0.8652,0.1636,2.29,0.1281,0,0,0,1,0,0
Lulu,Support,SUPPORT,5,75,-3.25,0.5042,0.9517,0.0875,2.97,0.1708,0,0,0,0,0,1
Lux,Mage,SUPPORT,5,75.79,-1.41,0.4937,0.6365,0.1055,2.37,0.108,0,1,0,0,0,0
Lux,Mage,MID,5,61.06,-0.05,0.5115,0.3265,0.0501,2.69,0.108,0,1,0,0,0,0
Malphite,Tank,TOP,5,58.75,-3.97,0.5082,0.7051,0.0377,2.3,0.0367,0,0,0,0,1,0
Malphite,Tank,MID,3,40.76,-3.9,0.4927,0.1351,0.007,2.32,0.0367,0,0,0,0,1,0
Malphite,Tank,SUPPORT,1,31.85,2.14,0.4852,0.1226,0.0068,2.06,0.0372,0,0,0,0,1,0
Malzahar,Mage,MID,4,50.84,-2.69,0.5153,0.9015,0.0314,2.05,0.0348,0,1,0,0,0,0
Maokai,Tank,SUPPORT,2,34.31,-1.92,0.4888,0.7455,0.0114,2.1,0.0011,0,0,0,0,1,0
Maokai,Tank,TOP,1,24.77,-6.53,0.4769,0.1816,0.0028,1.96,0.0011,0,0,0,0,1,0
Master Yi,Assassin,JUNGLE,5,77.36,0.85,0.5101,0.9097,0.0725,1.97,0.1908,0,0,1,0,0,0
Miss Fortune,Marksman,ADC,5,74.27,-4.84,0.5116,0.9405,0.1421,2.25,0.0415,0,0,0,1,0,0
Mordekaiser,Fighter,TOP,6,88.77,19.47,0.5121,0.7824,0.0803,1.81,0.0869,1,0,0,0,0,0
Mordekaiser,Fighter,JUNGLE,2,35.18,1.46,0.5104,0.1528,0.0147,2.32,0.0869,1,0,0,0,0,0
Morgana,Mage,SUPPORT,5,67.79,-2.72,0.4915,0.8759,0.0711,2.4,0.2618,0,1,0,0,0,0
Nami,Support,SUPPORT,6,86.82,2.5,0.5219,0.9954,0.1215,3.18,0.048,0,0,0,0,0,1
Nasus,Fighter,TOP,4,56.15,1.17,0.5067,0.7754,0.0396,1.81,0.0364,1,0,0,0,0,0
Nautilus,Tank,SUPPORT,6,80.6,-3.46,0.5063,0.9767,0.1075,2.36,0.1698,0,0,0,0,1,0
Neeko,Mage,MID,4,52.04,2.78,0.5365,0.5613,0.0191,2.28,0.0063,0,1,0,0,0,0
Neeko,Mage,SUPPORT,2,32.81,-5.07,0.49,0.2195,0.008,1.98,0.0068,0,1,0,0,0,0
Neeko,Mage,TOP,1,27.05,-3.76,0.4891,0.1348,0.0035,1.81,0.0068,0,1,0,0,0,0
Nidalee,Assassin,JUNGLE,4,54.95,0.37,0.4888,0.8979,0.0536,2.83,0.0437,0,0,1,0,0,0
Nocturne,Assassin,JUNGLE,5,66.9,-0.1,0.523,0.9565,0.0606,2.64,0.061,0,0,1,0,0,0
Nunu,Tank,JUNGLE,3,39.03,-6.39,0.4865,0.8625,0.0299,2.7,0.0133,0,0,0,0,1,0
Olaf,Fighter,JUNGLE,1,14.91,-8.64,0.4465,0.8214,0.0125,2.12,0.008,1,0,0,0,0,0
Olaf,Fighter,TOP,1,8.66,-3.52,0.4268,0.1791,0.003,1.42,0.0088,1,0,0,0,0,0
Orianna,Mage,MID,3,45.68,1.43,0.4911,0.9092,0.0221,2.46,0.0018,0,1,0,0,0,0
Ornn,Tank,TOP,5,62.65,-1.92,0.5143,0.9297,0.0428,2.27,0.0076,0,0,0,0,1,0
Pantheon,Fighter,MID,3,44.97,-2.25,0.5064,0.2617,0.0147,2.22,0.0125,1,0,0,0,0,0
Pantheon,Fighter,TOP,2,37.69,-1.92,0.5036,0.2149,0.0121,1.99,0.0125,1,0,0,0,0,0
Pantheon,Fighter,SUPPORT,2,35.16,0.81,0.4725,0.4525,0.0257,1.9,0.0125,1,0,0,0,0,0
Poppy,Tank,TOP,3,40.75,0.13,0.5044,0.3381,0.0157,2.04,0.024,0,0,0,0,1,0
Poppy,Tank,JUNGLE,3,39.05,2.72,0.4946,0.5611,0.0268,2.61,0.024,0,0,0,0,1,0
Pyke,Support,SUPPORT,6,88.26,-0.68,0.4972,0.8703,0.1199,2.21,0.2467,0,0,0,0,0,1
Qiyana,Assassin,MID,4,49.35,-1.05,0.4902,0.6836,0.0413,1.98,0.0589,0,0,1,0,0,0
Qiyana,Assassin,JUNGLE,1,31.38,-0.29,0.4904,0.2724,0.0166,2.41,0.0589,0,0,1,0,0,0
Quinn,Marksman,TOP,3,43.41,2.51,0.5148,0.7924,0.0186,1.82,0.0116,0,0,0,1,0,0
Rakan,Support,SUPPORT,4,51.12,-5.42,0.496,0.9831,0.046,2.81,0.0031,0,0,0,0,0,1
Rammus,Tank,JUNGLE,4,46.96,0.41,0.5203,0.949,0.0246,2.92,0.0403,0,0,0,0,1,0
Rek'Sai,Fighter,JUNGLE,3,45.14,-2.43,0.5097,0.9637,0.0315,2.46,0.0444,1,0,0,0,0,0
Rell,Tank,SUPPORT,3,41.55,-1.36,0.5115,0.9789,0.0148,2.4,0.0027,0,0,0,0,1,0
Renata Glasc,Support,SUPPORT,5,70.99,-2.5,0.5312,0.9879,0.0733,2.86,0.0922,0,0,0,0,0,1
Renekton,Fighter,TOP,3,39.96,-1.18,0.4693,0.8248,0.0308,1.73,0.0223,1,0,0,0,0,0
Renekton,Fighter,MID,2,36,-2.69,0.4805,0.1517,0.0052,1.97,0.0223,1,0,0,0,0,0
Rengar,Assassin,JUNGLE,5,68.89,-1.7,0.5053,0.7529,0.0631,2.3,0.2071,0,0,1,0,0,0
Rengar,Assassin,TOP,3,39.02,-0.58,0.4859,0.2111,0.0179,1.8,0.2071,0,0,1,0,0,0
Riven,Fighter,TOP,5,73.02,1,0.5053,0.8957,0.063,1.88,0.0514,1,0,0,0,0,0
Rumble,Fighter,MID,4,48.24,-0.83,0.528,0.2753,0.0072,2.51,0.004,1,0,0,0,0,0
Rumble,Fighter,TOP,2,34.08,-0.76,0.4844,0.5687,0.0129,2.07,0.004,1,0,0,0,0,0
Rumble,Fighter,JUNGLE,1,17.03,-6.26,0.4614,0.1251,0.0027,2.63,0.0033,1,0,0,0,0,0
Ryze,Mage,MID,1,29.97,-1.5,0.4325,0.8113,0.0157,1.89,0.0018,0,1,0,0,0,0
Ryze,Mage,TOP,1,10.18,-5.75,0.4267,0.1545,0.003,1.63,0.0018,0,1,0,0,0,0
Samira,Marksman,ADC,5,73.45,2.35,0.5173,0.9719,0.1114,2.26,0.2154,0,0,0,1,0,0
Sejuani,Tank,JUNGLE,4,49.24,6.81,0.5154,0.7097,0.0282,3.23,0.0037,0,0,0,0,1,0
Sejuani,Tank,TOP,2,34.42,-2.95,0.4948,0.2112,0.0071,2.29,0.0037,0,0,0,0,1,0
Senna,Marksman,SUPPORT,6,93.39,15.23,0.5221,0.9055,0.1425,2.61,0.0786,0,0,0,1,0,0
Seraphine,Mage,MID,3,42.8,1.67,0.4972,0.1336,0.0063,2.59,0.01,0,1,0,0,0,0
Seraphine,Mage,SUPPORT,3,41.91,-0.4,0.4799,0.6985,0.0355,2.3,0.01,0,1,0,0,0,0
Seraphine,Mage,ADC,2,34.64,-4.63,0.5084,0.1634,0.0074,2.76,0.01,0,1,0,0,0,0
Sett,Fighter,TOP,5,75.4,-0.44,0.5077,0.7744,0.066,1.73,0.0643,1,0,0,0,0,0
Sett,Fighter,SUPPORT,1,28.91,-1.51,0.4706,0.1157,0.0073,2.01,0.0643,1,0,0,0,0,0
Shaco,Assassin,JUNGLE,5,65.43,-1.97,0.5027,0.8154,0.0572,2.73,0.1766,0,0,1,0,0,0
Shaco,Assassin,SUPPORT,2,36.97,-1.45,0.4962,0.1301,0.0095,2.33,0.1766,0,0,1,0,0,0
Shen,Tank,TOP,5,64.48,-1.34,0.5201,0.8495,0.0364,2.88,0.0082,0,0,0,0,1,0
Shen,Tank,SUPPORT,2,32.72,0.04,0.482,0.102,0.0042,2.61,0.0082,0,0,0,0,1,0
Shyvana,Fighter,JUNGLE,4,50.65,0.12,0.5278,0.8829,0.0296,2.83,0.0114,1,0,0,0,0,0
Singed,Tank,MID,4,50.69,2.34,0.545,0.1524,0.0034,2.6,0.0038,0,0,0,0,1,0
Singed,Tank,TOP,3,42.04,5.06,0.5116,0.7097,0.0173,1.87,0.0043,0,0,0,0,1,0
Sion,Tank,TOP,5,69.88,-6.89,0.4975,0.8342,0.0667,1.32,0.0646,0,0,0,0,1,0
Sivir,Marksman,ADC,3,45.5,5.95,0.5131,0.9449,0.0484,2.37,0.0077,0,0,0,1,0,0
Skarner,Fighter,JUNGLE,2,35.63,0.2,0.521,0.7266,0.0063,2.76,0.0014,1,0,0,0,0,0
Skarner,Fighter,TOP,2,32.22,4.16,0.5,0.2281,0.0017,2.3,0.0014,1,0,0,0,0,0
Sona,Support,SUPPORT,4,51.73,-3.06,0.5185,0.9718,0.0344,2.81,0.0042,0,0,0,0,0,1
Soraka,Support,SUPPORT,5,64.82,-9.84,0.5201,0.9368,0.0672,2.73,0.0696,0,0,0,0,0,1
Swain,Mage,MID,4,56.39,11.15,0.5281,0.2677,0.0343,2.42,0.0625,0,1,0,0,0,0
Swain,Mage,SUPPORT,4,51.22,14.51,0.4942,0.3598,0.0502,2.34,0.0625,0,1,0,0,0,0
Swain,Mage,TOP,4,50.79,0,0.5115,0.2224,0.027,2.04,0.0625,0,1,0,0,0,0
Swain,Mage,ADC,3,44.74,14.18,0.5417,0.1478,0.017,2.73,0.0625,0,1,0,0,0,0
Sylas,Mage,MID,5,62.23,3.73,0.4991,0.808,0.0767,2.09,0.0453,0,1,0,0,0,0
Sylas,Mage,TOP,2,32.91,-1.42,0.4889,0.1248,0.0114,1.86,0.0453,0,1,0,0,0,0
Syndra,Mage,MID,3,41.9,-0.5,0.4727,0.8387,0.027,2.11,0.0094,0,1,0,0,0,0
Tahm Kench,Support,ADC,4,49.24,0,0.571,0.1197,0.0031,3.16,0.0213,0,0,0,0,0,1
Tahm Kench,Support,TOP,3,40.17,-6.28,0.4871,0.5363,0.0178,2.34,0.0213,0,0,0,0,0,1
Tahm Kench,Support,SUPPORT,1,31.5,-5.68,0.4732,0.319,0.0088,2.37,0.0213,0,0,0,0,0,1
Taliyah,Mage,MID,3,38.93,-2.68,0.4923,0.1575,0.0037,2.19,0.0024,0,1,0,0,0,0
Taliyah,Mage,SUPPORT,2,34.51,-2.42,0.5026,0.1987,0.0043,2.06,0.0024,0,1,0,0,0,0
Taliyah,Mage,JUNGLE,1,18.81,-6.85,0.4536,0.5889,0.0127,2.41,0.0026,0,1,0,0,0,0
Talon,Assassin,JUNGLE,4,52.13,8.13,0.4998,0.6098,0.0483,2.42,0.0516,0,0,1,0,0,0
Talon,Assassin,MID,3,45.85,-2.67,0.4914,0.3705,0.0286,2.06,0.0516,0,0,1,0,0,0
Taric,Support,SUPPORT,3,39.54,0.07,0.4986,0.8687,0.0116,2.79,0.0015,0,0,0,0,0,1
Teemo,Marksman,TOP,5,63.33,1,0.4984,0.7746,0.0503,1.67,0.0872,0,0,0,1,0,0
Thresh,Support,SUPPORT,4,52.39,-0.81,0.4614,0.9793,0.0736,2.41,0.0256,0,0,0,0,0,1
Tristana,Marksman,ADC,4,56.12,11.76,0.5221,0.8727,0.0769,2.27,0.0371,0,0,0,1,0,0
Tristana,Marksman,MID,3,44.18,6.66,0.5179,0.1009,0.0084,2.04,0.0371,0,0,0,1,0,0
Trundle,Fighter,JUNGLE,3,45.85,-3.36,0.522,0.6481,0.0255,2.66,0.0226,1,0,0,0,0,0
Trundle,Fighter,TOP,2,33.95,-2.37,0.5017,0.2996,0.0115,1.61,0.0226,1,0,0,0,0,0
Tryndamere,Fighter,TOP,4,52.43,-0.11,0.496,0.8298,0.0362,1.72,0.1093,1,0,0,0,0,0
Tryndamere,Fighter,MID,2,37.12,0,0.4899,0.1049,0.004,1.9,0.1093,1,0,0,0,0,0
Twisted Fate,Mage,MID,3,39.67,-1.33,0.465,0.8987,0.0252,2.08,0.002,0,1,0,0,0,0
Twitch,Marksman,ADC,4,50.16,4.34,0.521,0.7882,0.0566,2.35,0.0467,0,0,0,1,0,0
Udyr,Fighter,JUNGLE,2,34.76,-3.29,0.4983,0.9036,0.0177,2.61,0.0057,1,0,0,0,0,0
Urgot,Fighter,TOP,4,50.61,-5.24,0.5114,0.9206,0.0293,1.92,0.0189,1,0,0,0,0,0
Varus,Marksman,MID,2,34.1,5.82,0.472,0.1149,0.0039,1.97,0.0037,0,0,0,1,0,0
Varus,Marksman,ADC,1,30.61,5.14,0.4796,0.8661,0.0264,2.2,0.0032,0,0,0,1,0,0
Vayne,Marksman,ADC,5,62.58,-3.11,0.5048,0.8072,0.1011,2.04,0.15,0,0,0,1,0,0
Vayne,Marksman,TOP,3,39.7,-0.37,0.4979,0.1673,0.0197,1.49,0.15,0,0,0,1,0,0
Veigar,Mage,MID,5,66.36,1.2,0.5232,0.7098,0.0696,2.26,0.0881,0,1,0,0,0,0
Veigar,Mage,ADC,3,40.78,-0.18,0.5297,0.1929,0.0184,2.42,0.0881,0,1,0,0,0,0
Vel'Koz,Mage,MID,4,46.07,0.97,0.5067,0.3883,0.0126,2.53,0.0054,0,1,0,0,0,0
Vel'Koz,Mage,SUPPORT,3,41.36,3.7,0.5066,0.5522,0.019,2.25,0.0054,0,1,0,0,0,0
Vex,Mage,MID,5,59.48,-1.69,0.5027,0.9138,0.0584,2.31,0.0975,0,1,0,0,0,0
Vi,Fighter,JUNGLE,4,51.76,-0.85,0.5235,0.925,0.0395,2.35,0.0141,1,0,0,0,0,0
Viego,Assassin,JUNGLE,6,89.69,7.71,0.5024,0.9326,0.1083,2.45,0.0914,0,0,1,0,0,0
Viktor,Mage,MID,4,56.43,-0.7,0.507,0.9195,0.0532,2.15,0.0281,0,1,0,0,0,0
Vladimir,Mage,MID,4,56.43,2.8,0.5107,0.7046,0.0459,2.3,0.0702,0,1,0,0,0,0
Vladimir,Mage,TOP,3,38.33,4.87,0.4953,0.2706,0.0157,1.94,0.0702,0,1,0,0,0,0
Volibear,Fighter,JUNGLE,5,68.38,-3.79,0.5275,0.6464,0.0593,2.83,0.0572,1,0,0,0,0,0
Volibear,Fighter,TOP,4,53.61,3.43,0.5152,0.3312,0.0329,1.75,0.0572,1,0,0,0,0,0
Warwick,Fighter,JUNGLE,4,53.64,-1.5,0.5101,0.7659,0.0485,2.17,0.0479,1,0,0,0,0,0
Warwick,Fighter,TOP,2,34.71,-1.72,0.5008,0.2046,0.0104,1.79,0.0525,1,0,0,0,0,0
Wukong,Fighter,JUNGLE,5,68.39,10.5,0.5324,0.6118,0.0571,2.82,0.0551,1,0,0,0,0,0
Wukong,Fighter,TOP,4,56.2,-3.45,0.5196,0.3401,0.0315,2.09,0.0551,1,0,0,0,0,0
Xayah,Marksman,ADC,3,45.04,-37.25,0.4815,0.9733,0.0705,2.18,0.0477,0,0,0,1,0,0
Xerath,Mage,MID,4,52.95,5.64,0.508,0.381,0.027,2.9,0.0425,0,1,0,0,0,0
Xerath,Mage,SUPPORT,4,52.3,7.26,0.5113,0.5558,0.0422,2.52,0.0425,0,1,0,0,0,0
Xin Zhao,Fighter,JUNGLE,2,33.5,-4.09,0.4804,0.8874,0.0287,2.22,0.0134,1,0,0,0,0,0
Yasuo,Fighter,MID,6,89.46,0.28,0.5078,0.6668,0.1255,1.73,0.2614,1,0,0,0,0,0
Yasuo,Fighter,TOP,4,49.11,-2.24,0.4978,0.1494,0.0268,1.52,0.2614,1,0,0,0,0,0
Yasuo,Fighter,ADC,3,42.34,3.89,0.5219,0.1715,0.0289,2.01,0.2614,1,0,0,0,0,0
Yone,Assassin,MID,5,66.66,-0.04,0.5025,0.6051,0.0817,1.82,0.1645,0,0,1,0,0,0
Yone,Assassin,TOP,5,60.44,-3.86,0.4999,0.3566,0.0439,1.62,0.1645,0,0,1,0,0,0
Yorick,Fighter,TOP,4,53.68,-1.23,0.529,0.9476,0.0311,1.52,0.0403,1,0,0,0,0,0
Yuumi,Support,SUPPORT,6,93.11,1.97,0.4974,0.9861,0.1071,4.08,0.2633,0,0,0,0,0,1
Zac,Tank,JUNGLE,4,58.5,0.15,0.5199,0.8267,0.0385,3.5,0.0318,0,0,0,0,1,0
Zed,Assassin,MID,6,81.03,2.15,0.5009,0.7009,0.0897,2.2,0.3542,0,0,1,0,0,0
Zed,Assassin,JUNGLE,3,45.73,2.46,0.4848,0.2577,0.0303,2.45,0.3542,0,0,1,0,0,0
Zeri,Marksman,ADC,1,29.13,-1.74,0.4518,0.923,0.0415,2.07,0.0583,0,0,0,1,0,0
Ziggs,Mage,MID,3,42.79,-0.91,0.504,0.2816,0.009,2.22,0.0055,0,1,0,0,0,0
Ziggs,Mage,ADC,3,38.53,3.99,0.5236,0.6438,0.0188,2.33,0.0052,0,1,0,0,0,0
Zilean,Support,MID,4,49.07,-5.63,0.5163,0.1838,0.0064,3.08,0.0188,0,0,0,0,0,1
Zilean,Support,SUPPORT,3,45.69,-4.34,0.5001,0.7719,0.0258,2.94,0.0188,0,0,0,0,0,1
Zoe,Mage,MID,4,49.61,3.79,0.4837,0.9146,0.0414,2.36,0.0144,0,1,0,0,0,0
Zyra,Mage,SUPPORT,4,49.16,1.58,0.5237,0.9008,0.0326,2.1,0.0201,0,1,0,0,0,0
Aatrox,Fighter,TOP,6,77.17,-5.29,0.4954,0.9259,0.0761,1.84,0.0647,1,0,0,0,0,0
Ahri,Mage,MID,6,80.34,-7.49,0.5038,0.9477,0.1083,2.41,0.131,0,1,0,0,0,0
Akali,Assassin,MID,5,62.64,-0.47,0.4961,0.6432,0.0653,2.26,0.1519,0,0,1,0,0,0
Akali,Assassin,TOP,4,49.62,-1.6,0.4814,0.3481,0.0332,1.98,0.1519,0,0,1,0,0,0
Akshan,Marksman,MID,4,52.54,1.41,0.5097,0.6105,0.0364,2.13,0.1018,0,0,0,1,0,0
Akshan,Marksman,TOP,3,44.81,4.4,0.5157,0.2906,0.0166,1.88,0.1018,0,0,0,1,0,0
